,predictions
12955,329.99999999999994
12956,314.36300000000017
12957,335.481
12958,309.327
12959,333.35900000000004
12960,318.791
12961,322.41400000000016
12962,322.0740000000002
12963,320.79000000000013
12964,307.9039999999998
12965,316.56899999999996
12966,307.80699999999996
12967,340.02399999999966
12968,315.58299999999997
12969,356.91599999999977
12970,332.233
12971,330.27799999999996
12972,315.121
12973,312.80999999999983
12974,314.5619999999999
12975,325.6670000000001
12976,342.8740000000001
12977,323.919
12978,317.05100000000004
12979,330.90499999999986
12980,312.19100000000014
12981,310.331
12982,328.94500000000016
12983,350.61499999999984
12984,317.44700000000006
12985,333.1569999999999
12986,312.9869999999996
12987,359.31300000000016
12988,311.7710000000003
12989,334.61699999999996
12990,305.15700000000004
12991,316.60600000000005
12992,315.4759999999997
12993,337.0559999999999
12994,308.1930000000001
12995,302.01900000000006
12996,324.00999999999993
12997,324.1880000000001
12998,323.711
12999,360.6569999999999
13000,323.0620000000001
13001,306.22700000000003
13002,330.1669999999999
13003,313.12500000000006
13004,346.04700000000025
13005,301.8609999999997
13006,316.2809999999997
13007,331.027
13008,365.768
13009,332.43999999999994
13010,323.5110000000002
13011,320.25300000000016
13012,307.9620000000003
13013,311.29500000000013
13014,336.98900000000015
13015,328.9789999999999
13016,320.7620000000002
13017,331.8140000000001
13018,306.18600000000015
13019,302.5859999999998
13020,317.98199999999986
13021,337.344
13022,325.0640000000001
13023,310.4299999999998
13024,328.0519999999999
13025,341.699
13026,303.7160000000002
13027,391.69399999999956
13028,311.04999999999995
13029,332.55800000000016
13030,327.1699999999999
13031,306.4610000000001
13032,310.8330000000002
13033,337.4069999999997
13034,304.3210000000001
13035,336.836
13036,316.1429999999997
13037,314.07599999999996
13038,322.363
13039,303.4220000000001
13040,311.62399999999997
13041,334.19899999999984
13042,305.02500000000003
13043,332.0969999999998
13044,343.534
13045,315.4369999999999
13046,309.13599999999985
13047,319.6989999999999
13048,338.9219999999998
13049,307.1579999999999
13050,344.12799999999976
13051,318.97399999999993
13052,321.78
13053,308.103
13054,332.18200000000024
13055,327.2069999999999
13056,338.5200000000001
13057,333.83599999999984
13058,306.7739999999999
13059,311.20300000000026
13060,304.876
13061,304.34199999999976
13062,300.54099999999994
13063,304.471
13064,319.157
13065,321.8279999999997
13066,308.90100000000007
13067,311.74499999999995
13068,337.52399999999994
13069,343.54600000000005
13070,306.8170000000002
13071,303.035
13072,307.6690000000002
13073,328.86300000000034
13074,334.31200000000024
13075,328.8670000000002
13076,325.60900000000015
13077,321.78
13078,310.993
13079,303.675
13080,312.75700000000006
13081,305.277
13082,338.05000000000007
13083,305.60300000000007
13084,316.82099999999997
13085,333.62399999999985
13086,354.6850000000002
13087,344.615
13088,310.8339999999998
13089,327.06399999999985
13090,329.50299999999976
13091,310.9539999999999
13092,310.06399999999985
13093,320.13000000000017
13094,309.5239999999998
13095,312.2729999999998
13096,311.67399999999986
13097,346.3029999999998
13098,345.32800000000026
13099,321.8969999999999
13100,327.34
13101,312.497
13102,312.75799999999987
13103,332.2269999999998
13104,322.4269999999999
13105,318.9310000000001
13106,317.3660000000002
13107,320.54300000000006
13108,312.0519999999999
13109,302.7749999999999
13110,318.33099999999985
13111,336.73
13112,303.01800000000026
13113,338.017
13114,362.0480000000004
13115,314.36000000000007
13116,309.77600000000024
13117,328.9119999999998
13118,322.30699999999996
13119,339.7679999999998
13120,326.66700000000014
13121,369.36999999999983
13122,320.77400000000006
13123,325.17400000000015
13124,333.7029999999995
13125,388.6380000000003
13126,333.8400000000001
13127,343.77499999999986
13128,319.1800000000001
13129,305.2849999999998
13130,309.08000000000004
13131,329.907
13132,311.74899999999974
13133,334.9830000000001
13134,323.49599999999987
13135,331.9019999999999
13136,359.089
13137,301.7880000000002
13138,304.5330000000002
13139,316.4750000000002
13140,328.5429999999999
13141,387.80300000000005
13142,315.56000000000006
13143,319.49999999999983
13144,307.0019999999999
13145,314.8949999999998
13146,362.93899999999996
13147,323.359
13148,319.00899999999996
13149,305.33199999999977
13150,328.25199999999984
13151,334.0559999999999
13152,348.765
13153,318.34400000000005
13154,340.6500000000001
13155,314.32799999999986
13156,312.2880000000002
13157,331.6020000000001
13158,319.2549999999999
13159,309.141
13160,332.7770000000002
13161,318.49800000000005
13162,308.4709999999997
13163,338.3639999999999
13164,333.815
13165,318.6340000000001
13166,327.85799999999995
13167,311.6510000000002
13168,354.4749999999998
13169,333.4269999999999
13170,324.24800000000016
13171,323.3119999999999
13172,351.38599999999985
13173,334.307
13174,324.4009999999996
13175,323.228
13176,329.21200000000005
13177,325.6280000000001
13178,310.56099999999986
13179,318.293
13180,326.5219999999999
13181,303.7820000000001
13182,305.484
13183,341.807
13184,344.79800000000023
13185,311.2019999999999
13186,349.1589999999998
13187,330.91299999999995
13188,333.98099999999994
13189,323.12100000000027
13190,309.995
13191,349.51599999999985
13192,303.42599999999993
13193,357.7020000000001
13194,318.37299999999993
13195,308.2330000000001
13196,366.395
13197,304.0370000000001
13198,329.03
13199,347.857
13200,318.6330000000001
13201,306.29500000000024
13202,315.85599999999994
13203,328.74099999999976
13204,310.07499999999976
13205,317.11299999999994
13206,314.32300000000015
13207,329.47999999999985
13208,311.9139999999999
13209,329.5579999999999
13210,322.6189999999998
13211,359.4940000000001
13212,332.4289999999999
13213,307.67100000000005
13214,309.8110000000002
13215,320.53099999999984
13216,310.509
13217,340.1320000000003
13218,416.2230000000001
13219,338.12000000000035
13220,333.05100000000016
13221,360.969
13222,324.9860000000001
13223,310.54299999999995
13224,319.6060000000002
13225,362.2670000000001
13226,317.0609999999999
13227,325.9019999999999
13228,309.278
13229,340.8930000000001
13230,353.77799999999974
13231,330.08299999999974
13232,313.28600000000023
13233,312.56300000000016
13234,306.56100000000004
13235,309.414
13236,320.7119999999998
13237,324.0929999999998
13238,375.65599999999984
13239,358.9169999999999
13240,317.99699999999996
13241,317.52199999999993
13242,315.665
13243,329.41600000000034
13244,309.84899999999993
13245,318.56300000000016
13246,305.89199999999965
13247,328.63699999999983
13248,304.1489999999999
13249,330.3850000000004
13250,421.63999999999993
13251,320.12099999999987
13252,303.28499999999985
13253,358.06699999999984
13254,312.03600000000006
13255,329.6739999999999
13256,316.10499999999996
13257,312.58000000000004
13258,332.7690000000002
13259,376.133
13260,306.21399999999994
13261,314.0329999999998
13262,303.9910000000002
13263,345.61500000000007
13264,314.612
13265,311.8340000000001
13266,323.2
13267,385.35100000000006
13268,308.40699999999987
13269,322.1190000000001
13270,308.74399999999997
13271,343.07699999999977
13272,344.0359999999999
13273,332.34500000000014
13274,340.8589999999999
13275,310.31700000000006
13276,309.4099999999999
13277,365.49699999999996
13278,333.9059999999999
13279,334.29699999999974
13280,326.6390000000001
13281,312.671
13282,319.84099999999995
13283,302.41500000000013
13284,329.10400000000004
13285,301.1260000000004
13286,323.9569999999999
13287,329.46399999999994
13288,334.60000000000014
13289,304.383
13290,316.78599999999994
13291,310.1659999999999
13292,313.9019999999999
13293,318.591
13294,312.1400000000002
13295,301.46
13296,307.6190000000001
13297,313.5059999999999
13298,342.0550000000001
13299,338.5000000000002
13300,342.27899999999994
13301,336.69499999999994
13302,333.295
13303,318.086
13304,306.78400000000005
13305,314.9920000000003
13306,313.63500000000005
13307,303.3260000000001
13308,319.867
13309,319.11099999999993
13310,314.02899999999977
13311,315.9330000000001
13312,314.0379999999998
13313,320.0279999999998
13314,337.3450000000001
13315,308.80299999999977
13316,311.197
13317,301.214
13318,311.71000000000004
13319,340.72299999999996
13320,314.68500000000006
13321,303.682
13322,305.11000000000007
13323,322.1729999999999
13324,305.182
13325,379.60900000000004
13326,325.1689999999999
13327,300.90099999999995
13328,325.28200000000015
13329,310.8310000000001
13330,331.2890000000001
13331,330.6890000000003
13332,336.69499999999994
13333,345.68
13334,314.5830000000001
13335,340.6670000000002
13336,342.62999999999994
13337,328.416
13338,321.8839999999999
13339,322.6649999999999
13340,307.80699999999985
13341,320.9410000000002
13342,328.00400000000013
13343,326.45599999999996
13344,351.98799999999983
13345,307.605
13346,334.66699999999975
13347,302.4470000000001
13348,326.07999999999987
13349,308.8389999999999
13350,393.4680000000003
13351,337.2249999999998
13352,317.06799999999987
13353,304.62699999999984
13354,320.04599999999994
13355,321.0529999999999
13356,304.1629999999999
13357,405.9549999999999
13358,330.7140000000002
13359,328.4600000000001
13360,317.3880000000001
13361,317.554
13362,322.7740000000001
13363,322.04499999999996
13364,320.33600000000007
13365,326.86
13366,338.8860000000001
13367,327.836
13368,341.336
13369,316.55299999999994
13370,328.74200000000036
13371,321.2539999999997
13372,324.3010000000001
13373,362.7880000000002
13374,337.3959999999999
13375,335.1040000000001
13376,332.00099999999975
13377,334.6280000000001
13378,304.30399999999986
13379,332.791
13380,347.72900000000016
13381,331.8410000000001
13382,310.4210000000001
13383,309.47799999999984
13384,329.6259999999999
13385,352.638
13386,337.64599999999956
13387,313.9160000000001
13388,311.24999999999983
13389,311.51899999999966
13390,324.07099999999997
13391,339.43699999999984
13392,330.37199999999984
13393,315.5379999999999
13394,341.869
13395,329.93700000000007
13396,310.7919999999999
13397,337.776
13398,334.40500000000014
13399,322.9689999999998
13400,327.77599999999984
13401,304.85300000000024
13402,310.93800000000016
13403,320.73400000000026
13404,313.41500000000013
13405,312.1070000000002
13406,332.8319999999998
13407,317.08099999999996
13408,310.3509999999999
13409,318.29999999999995
13410,329.3149999999998
13411,341.7600000000002
13412,311.73299999999983
13413,307.20799999999997
13414,333.379
13415,336.9639999999999
13416,328.53399999999965
13417,324.57599999999996
13418,321.91700000000003
13419,319.65
13420,307.3379999999998
13421,315.3880000000001
13422,303.4369999999999
13423,315.8620000000001
13424,307.56800000000004
13425,309.69600000000014
13426,310.34499999999986
13427,311.02199999999993
13428,317.8339999999999
13429,320.35100000000006
13430,324.829
13431,363.30800000000005
13432,315.38799999999986
13433,317.3249999999999
13434,335.624
13435,303.7149999999999
13436,321.37
13437,317.9989999999999
13438,326.3599999999999
13439,330.8000000000003
13440,312.86000000000007
13441,311.1080000000001
13442,316.099
13443,319.5470000000001
13444,326.64400000000006
13445,310.0000000000001
13446,302.70799999999986
13447,331.9309999999999
13448,330.5699999999997
13449,305.43500000000006
13450,324.40099999999984
13451,305.17499999999995
13452,336.07199999999983
13453,310.2110000000002
13454,304.8619999999998
13455,318.4089999999998
13456,313.3869999999999
13457,307.04899999999986
13458,319.05299999999994
13459,311.771
13460,326.15599999999984
13461,303.80399999999986
13462,323.12200000000007
13463,306.75199999999995
13464,330.46600000000007
13465,356.11799999999994
13466,326.1509999999999
13467,337.177
13468,316.38000000000017
13469,310.75199999999984
13470,369.95299999999986
13471,318.6309999999999
13472,314.1770000000001
13473,314.4690000000001
13474,317.2520000000002
13475,310.31299999999993
13476,340.3480000000002
13477,321.98700000000014
13478,315.36999999999995
13479,339.04299999999984
13480,353.404
13481,306.74399999999997
13482,310.5640000000001
13483,312.2090000000001
13484,312.18799999999993
13485,321.81899999999985
13486,337.4880000000001
13487,306.03
13488,337.72099999999983
13489,319.711
13490,324.9730000000001
13491,317.433
13492,342.9089999999999
13493,326.0620000000001
13494,310.175
13495,320.8169999999998
13496,312.9459999999998
13497,316.9020000000002
13498,339.485
13499,323.6700000000001
13500,344.21099999999984
13501,310.15300000000036
13502,333.8490000000001
13503,312.4439999999999
13504,330.28100000000006
13505,307.23900000000003
13506,340.3670000000002
13507,307.9199999999999
13508,319.2209999999997
13509,342.89
13510,315.69
13511,309.84299999999996
13512,314.5299999999998
13513,313.785
13514,317.0720000000001
13515,333.98699999999997
13516,337.691
13517,387.8010000000003
13518,314.591
13519,317.9929999999999
13520,334.68800000000005
13521,315.5800000000002
13522,347.2729999999999
13523,345.7230000000001
13524,350.1089999999998
13525,319.41
13526,312.96600000000007
13527,322.0209999999999
13528,342.1920000000001
13529,345.227
13530,387.2550000000002
13531,328.93299999999994
13532,324.46000000000015
13533,329.01300000000015
13534,315.88899999999995
13535,316.3060000000001
13536,310.061
13537,325.1369999999999
13538,315.76199999999994
13539,327.73800000000006
13540,343.1509999999996
13541,307.6280000000001
13542,303.173
13543,306.7189999999999
13544,326.30299999999977
13545,308.0629999999997
13546,327.733
13547,306.28599999999983
13548,345.1179999999997
13549,342.8949999999999
13550,326.332
13551,316.21099999999996
13552,324.69499999999994
13553,313.50500000000005
13554,310.05600000000004
13555,316.4460000000002
13556,320.11799999999994
13557,318.85900000000015
13558,332.95799999999997
13559,330.7839999999998
13560,328.171
13561,330.53099999999984
13562,382.94399999999973
13563,345.0210000000002
13564,355.1220000000001
13565,310.90100000000007
13566,326.96200000000005
13567,342.6850000000002
13568,333.9059999999998
13569,325.71799999999996
13570,335.1110000000002
13571,318.7070000000002
13572,309.85999999999984
13573,339.8670000000002
13574,332.97900000000016
13575,370.2809999999999
13576,301.6999999999999
13577,311.4630000000002
13578,319.80699999999985
13579,315.6359999999999
13580,327.342
13581,329.86300000000006
13582,303.17900000000003
13583,316.33500000000004
13584,301.05299999999977
13585,313.19300000000004
13586,324.3849999999999
13587,315.88599999999985
13588,314.84699999999987
13589,335.71899999999994
13590,337.9550000000001
13591,328.84399999999994
13592,332.80899999999997
13593,310.18300000000005
13594,325.64200000000005
13595,311.3879999999998
13596,379.4049999999999
13597,326.3799999999997
13598,328.3830000000001
13599,316.3299999999997
13600,313.8750000000002
13601,302.267
13602,317.05299999999994
13603,315.191
13604,312.789
13605,333.61299999999983
13606,318.46099999999996
13607,316.73299999999983
13608,313.57899999999995
13609,336.61599999999993
13610,343.92199999999974
13611,321.346
13612,316.0970000000001
13613,304.26500000000027
13614,331.4050000000001
13615,322.6369999999999
13616,310.7660000000001
13617,344.93100000000004
13618,318.53800000000035
13619,341.0100000000003
13620,340.86999999999983
13621,336.47799999999995
13622,323.81199999999984
13623,313.68399999999997
13624,314.6710000000002
13625,321.4020000000001
13626,361.87800000000016
13627,329.10699999999997
13628,321.90799999999996
13629,330.59600000000006
13630,329.6549999999999
13631,318.88199999999995
13632,336.6150000000001
13633,310.8869999999998
13634,310.2470000000001
13635,329.4630000000002
13636,311.17399999999986
13637,323.526
13638,339.33700000000005
13639,317.02299999999997
13640,340.9700000000002
13641,305.35299999999995
13642,331.0760000000002
13643,319.14399999999983
13644,319.70799999999986
13645,323.9189999999999
13646,339.68700000000007
13647,321.0950000000001
13648,331.839
13649,324.97599999999983
13650,318.14
13651,353.35999999999984
13652,334.13100000000014
13653,337.04
13654,302.31700000000006
13655,320.28700000000015
13656,334.273
13657,341.523
13658,330.2440000000001
13659,332.195
13660,314.87199999999996
13661,320.5859999999998
13662,326.4590000000001
13663,312.80699999999996
13664,328.7950000000003
13665,308.2890000000001
13666,332.7730000000001
13667,328.45299999999975
13668,325.8580000000002
13669,310.9680000000002
13670,314.32200000000006
13671,307.76
13672,304.817
13673,341.19999999999976
13674,319.4769999999999
13675,323.992
13676,322.79200000000003
13677,336.85299999999995
13678,310.32399999999996
13679,301.13900000000007
13680,332.767
13681,307.30999999999983
13682,327.63799999999975
13683,322.48500000000007
13684,322.4359999999999
13685,316.03600000000023
13686,305.7779999999998
13687,320.90099999999967
13688,345.0510000000002
13689,305.08700000000005
13690,303.80100000000004
13691,313.8430000000002
13692,301.873
13693,315.724
13694,303.5329999999998
13695,325.3929999999997
13696,317.028
13697,330.6629999999999
13698,335.9840000000001
13699,337.58899999999977
13700,306.48700000000025
13701,333.32099999999997
13702,312.21699999999976
13703,320.7019999999999
13704,313.0289999999999
13705,321.0990000000001
13706,387.38000000000005
13707,319.74100000000027
13708,339.01600000000013
13709,340.3149999999998
13710,325.9980000000002
13711,313.5209999999999
13712,330.3599999999999
13713,309.20700000000005
13714,323.181
13715,314.2709999999999
13716,312.06399999999996
13717,323.50900000000007
13718,319.789
13719,306.516
13720,301.668
13721,363.5849999999998
13722,329.9270000000002
13723,457.065
13724,325.44500000000005
13725,311.5120000000001
13726,307.55199999999996
13727,315.759
13728,306.45800000000014
13729,306.6100000000001
13730,319.41699999999975
13731,333.6649999999999
13732,346.367
13733,300.84699999999987
13734,304.7210000000003
13735,346.0079999999998
13736,338.26599999999996
13737,338.29599999999994
13738,314.591
13739,328.061
13740,310.8390000000001
13741,326.1689999999999
13742,310.16400000000004
13743,329.05
13744,327.47400000000016
13745,311.25099999999975
13746,340.858
13747,326.67699999999996
13748,322.1960000000001
13749,309.709
13750,308.20500000000004
13751,306.3390000000001
13752,335.11599999999993
13753,322.26800000000026
13754,318.6879999999998
13755,341.96399999999994
13756,354.10799999999983
13757,323.24300000000005
13758,331.5150000000001
13759,329.06800000000015
13760,313.5630000000003
13761,335.88
13762,322.006
13763,309.96000000000015
13764,328.63599999999997
13765,326.4159999999998
13766,340.73799999999983
13767,326.10900000000004
13768,332.28700000000003
13769,307.938
13770,316.80399999999986
13771,324.21
13772,373.55200000000036
13773,356.7140000000002
13774,316.0600000000001
13775,326.46799999999985
13776,330.5879999999998
13777,325.4489999999998
13778,358.8139999999998
13779,313.552
13780,333.01299999999986
13781,314.8370000000002
13782,319.6850000000001
13783,343.56699999999995
13784,315.2750000000001
13785,315.6849999999999
13786,315.93899999999996
13787,326.51100000000014
13788,316.8910000000001
13789,304.5800000000001
13790,384.6650000000002
13791,330.5429999999997
13792,335.7180000000001
13793,352.094
13794,305.6069999999999
13795,315.07
13796,332.7450000000001
13797,320.22300000000007
13798,321.4689999999999
13799,305.20799999999986
13800,311.99600000000004
13801,322.2450000000002
13802,317.38399999999996
13803,318.761
13804,369.1290000000001
13805,317.70400000000006
13806,304.4139999999999
13807,330.6480000000001
13808,317.52900000000017
13809,301.2499999999997
13810,311.0370000000002
13811,345.75599999999986
13812,307.9079999999997
13813,361.6039999999999
13814,329.11199999999997
13815,307.13400000000007
13816,328.19300000000015
13817,370.40200000000004
13818,307.8619999999999
13819,303.17600000000016
13820,331.58299999999997
13821,321.63399999999996
13822,335.44399999999985
13823,323.9759999999999
13824,306.8020000000003
13825,319.8369999999998
13826,322.54299999999984
13827,317.34499999999997
13828,372.80999999999995
13829,315.31599999999975
13830,332.2559999999996
13831,327.94000000000005
13832,336.26300000000026
13833,340.6
13834,316.71999999999997
13835,322.595
13836,310.475
13837,328.14299999999986
13838,310.06300000000005
13839,315.14099999999996
13840,336.37600000000003
13841,311.868
13842,339.231
13843,335.5629999999999
13844,352.04000000000013
13845,309.79599999999994
13846,309.794
13847,322.02699999999976
13848,335.2549999999999
13849,304.4699999999998
13850,315.23899999999986
13851,328.1840000000001
13852,325.592
13853,334.0889999999999
13854,307.5369999999999
13855,315.32599999999996
13856,309.47099999999995
13857,320.7950000000001
13858,318.54799999999994
13859,327.90799999999996
13860,332.80499999999984
13861,310.832
13862,333.97900000000016
13863,328.9059999999998
13864,303.13399999999996
13865,329.1610000000001
13866,306.5049999999999
13867,307.8860000000001
13868,477.00399999999985
13869,360.97200000000004
13870,317.82099999999997
13871,363.279
13872,318.76399999999995
13873,302.37499999999983
13874,314.30700000000024
13875,326.76199999999994
13876,326.8329999999999
13877,314.447
13878,329.3969999999998
13879,328.46900000000016
13880,310.8549999999998
13881,325.13500000000005
13882,322.34199999999987
13883,328.95499999999987
13884,303.87699999999967
13885,339.20099999999996
13886,316.035
13887,318.4190000000001
13888,348.45200000000006
13889,307.43899999999985
13890,312.76599999999996
13891,322.41700000000003
13892,322.5379999999998
13893,329.73499999999984
13894,316.25299999999993
13895,321.83699999999976
13896,305.1059999999998
13897,307.728
13898,319.6309999999998
13899,311.71399999999977
13900,361.76499999999993
13901,311.3319999999999
13902,322.7570000000001
13903,314.8769999999999
13904,316.52700000000016
13905,315.33700000000005
13906,313.0980000000001
13907,355.96799999999973
13908,326.82099999999974
13909,322.44300000000004
13910,343.3859999999999
13911,328.912
13912,328.61300000000006
13913,316.521
13914,321.4659999999999
13915,312.6330000000001
13916,323.25600000000026
13917,307.19499999999994
13918,322.6380000000001
13919,339.7560000000002
13920,309.93900000000014
13921,342.31100000000004
13922,334.68500000000006
13923,305.68799999999993
13924,319.5799999999997
13925,320.6809999999999
13926,388.718
13927,333.56999999999994
13928,339.861
13929,327.7480000000004
13930,342.93100000000015
13931,320.425
13932,307.08899999999994
13933,319.82400000000007
13934,303.63000000000005
13935,316.86699999999985
13936,325.31600000000003
13937,327.28299999999984
13938,327.2739999999999
13939,329.07800000000003
13940,334.945
13941,314.3840000000002
13942,320.35200000000003
13943,305.2160000000002
13944,320.592
13945,315.77799999999985
13946,342.4749999999998
13947,304.92600000000016
13948,312.57199999999995
13949,319.793
13950,322.19899999999996
13951,309.67800000000034
13952,310.0250000000001
13953,311.83400000000006
13954,329.5279999999998
13955,326.7430000000001
13956,336.27699999999976
13957,327.83999999999986
13958,328.9620000000002
13959,396.07100000000014
13960,359.50999999999976
13961,328.8740000000001
13962,312.492
13963,332.764
13964,330.6970000000001
13965,303.5800000000001
13966,318.16799999999984
13967,371.92799999999994
13968,305.4609999999999
13969,308.11300000000017
13970,336.5709999999999
13971,326.03999999999985
13972,311.707
13973,314.49800000000016
13974,304.72099999999995
13975,313.07099999999974
13976,321.8200000000001
13977,333.1499999999999
13978,373.5270000000002
13979,332.6750000000005
13980,369.1360000000001
13981,313.40099999999995
13982,351.6389999999998
13983,303.749
13984,311.48
13985,324.55000000000007
13986,335.53900000000016
13987,320.7489999999998
13988,335.3019999999999
13989,326.5840000000001
13990,309.1590000000001
13991,308.75700000000006
13992,322.605
13993,307.46
13994,328.9149999999998
13995,340.126
13996,318.22200000000004
13997,321.37999999999994
13998,327.283
13999,321.5169999999998
14000,362.20000000000005
14001,303.5390000000001
14002,361.00500000000005
14003,322.0269999999999
14004,328.1739999999999
14005,319.5690000000001
14006,335.42500000000007
14007,308.97600000000017
14008,314.069
14009,316.2560000000002
14010,317.37399999999997
14011,349.4620000000001
14012,333.9530000000001
14013,320.87000000000006
14014,331.014
14015,333.68600000000015
14016,304.76500000000004
14017,310.5979999999999
14018,315.8029999999999
14019,308.64499999999987
14020,328.44899999999996
14021,305.757
14022,311.5210000000002
14023,335.1650000000002
14024,310.72999999999996
14025,322.73
14026,328.6040000000003
14027,423.61199999999997
14028,355.11399999999986
14029,318.629
14030,305.8299999999998
14031,305.7940000000001
14032,339.1130000000002
14033,366.32599999999996
14034,318.36300000000006
14035,343.79700000000014
14036,318.31299999999993
14037,311.6260000000003
14038,313.18700000000007
14039,321.1020000000002
14040,304.20400000000006
14041,333.876
14042,310.20700000000005
14043,357.078
14044,339.7210000000001
14045,320.714
14046,313.94999999999976
14047,322.14400000000023
14048,379.14599999999984
14049,329.7199999999999
14050,302.9049999999999
14051,307.3380000000001
14052,315.69299999999987
14053,306.268
14054,326.12600000000003
14055,320.1530000000002
14056,306.97
14057,346.2019999999999
14058,314.8089999999995
14059,313.4809999999998
14060,330.30299999999994
14061,329.8190000000001
14062,331.5979999999998
14063,326.2650000000002
14064,318.044
14065,357.30000000000024
14066,317.3669999999997
14067,306.9490000000001
14068,343.41499999999974
14069,315.58699999999976
14070,310.9799999999999
14071,327.32500000000005
14072,321.733
14073,311.353
14074,324.53600000000023
14075,341.1630000000002
14076,302.17800000000005
14077,321.1949999999999
14078,332.90900000000016
14079,349.6739999999998
14080,323.5439999999999
14081,349.04099999999994
14082,312.9040000000001
14083,306.88100000000014
14084,328.63400000000007
14085,315.4059999999999
14086,305.7739999999997
14087,470.4549999999999
14088,317.86099999999993
14089,363.81
14090,324.733
14091,330.05600000000004
14092,310.2570000000002
14093,311.093
14094,329.55100000000016
14095,306.926
14096,314.97499999999997
14097,318.74800000000005
14098,320.328
14099,304.2370000000001
14100,335.3639999999999
14101,303.9350000000001
14102,321.4999999999999
14103,325.05899999999997
14104,321.55199999999985
14105,341.68900000000014
14106,308.777
14107,350.56899999999996
14108,327.11899999999997
14109,333.4300000000001
14110,314.43300000000005
14111,308.30999999999983
14112,320.92
14113,304.5309999999999
14114,320.964
14115,328.5350000000001
14116,313.0680000000002
14117,317.9999999999998
14118,336.14600000000013
14119,315.2750000000001
14120,343.93000000000023
14121,304.2830000000003
14122,313.6849999999998
14123,326.57399999999996
14124,321.94999999999993
14125,323.92299999999994
14126,342.5209999999998
14127,322.4349999999998
14128,410.26100000000014
14129,376.76399999999995
14130,320.5029999999999
14131,340.0409999999998
14132,309.98600000000016
14133,322.99399999999997
14134,324.38499999999965
14135,365.4079999999996
14136,321.535
14137,323.08000000000027
14138,323.4969999999997
14139,325.74899999999985
14140,365.483
14141,327.8999999999998
14142,310.73600000000016
14143,314.14299999999986
14144,327.98
14145,321.17300000000006
14146,335.773
14147,313.4809999999997
14148,314.599
14149,332.11199999999997
14150,330.025
14151,332.23699999999985
14152,380.9400000000002
14153,355.14899999999994
14154,335.8459999999999
14155,330.06399999999985
14156,337.3630000000001
14157,312.7729999999998
14158,329.03399999999993
14159,303.90599999999995
14160,316.7840000000001
14161,324.5619999999999
14162,320.275
14163,327.7100000000002
14164,329.17800000000005
14165,309.5630000000003
14166,331.4580000000001
14167,340.9530000000001
14168,320.07299999999987
14169,318.38400000000007
14170,319.0320000000001
14171,323.1129999999997
14172,328.8839999999998
14173,319.0620000000001
14174,329.94399999999996
14175,322.526
14176,322.9950000000002
14177,323.4349999999999
14178,318.519
14179,314.89599999999996
14180,304.30099999999993
14181,316.27299999999997
14182,323.85400000000016
14183,341.25800000000004
14184,306.54
14185,325.7299999999999
14186,330.68199999999996
14187,309.68799999999993
14188,328.16200000000003
14189,318.9169999999999
14190,316.4169999999999
14191,327.95300000000026
14192,310.54599999999994
14193,330.4699999999999
14194,335.375
14195,365.87000000000006
14196,369.58500000000015
14197,322.67
14198,343.2430000000002
14199,316.94700000000006
14200,322.91300000000007
14201,304.1549999999999
14202,321.4710000000003
14203,324.0139999999999
14204,305.7300000000002
14205,324.9710000000003
14206,328.0379999999999
14207,316.0740000000002
14208,323.2800000000002
14209,321.281
14210,310.9009999999998
14211,330.505
14212,334.9570000000001
14213,338.56300000000005
14214,310.6220000000001
14215,350.43800000000016
14216,304.14799999999997
14217,344.32200000000006
14218,306.1849999999999
14219,324.10799999999995
14220,341.675
14221,314.6409999999998
14222,311.482
14223,329.26900000000006
14224,327.296
14225,302.2800000000001
14226,324.2049999999999
14227,316.538
14228,305.76800000000003
14229,327.1619999999999
14230,356.61500000000007
14231,354.87499999999983
14232,326.73199999999997
14233,315.30999999999995
14234,324.95900000000006
14235,344.0709999999997
14236,310.1029999999999
14237,368.79899999999986
14238,301.82000000000005
14239,325.5299999999998
14240,311.2770000000001
14241,316.714
14242,327.19899999999984
14243,311.9719999999999
14244,317.2390000000001
14245,334.59500000000014
14246,313.05399999999986
14247,333.56099999999986
14248,323.57199999999995
14249,328.00799999999987
14250,319.35300000000007
14251,375.1469999999999
14252,309.9230000000003
14253,331.98399999999987
14254,333.69499999999994
14255,308.3389999999999
14256,345.11900000000014
14257,304.76900000000023
14258,305.384
14259,329.3799999999999
14260,324.68600000000015
14261,318.7290000000001
14262,305.2690000000002
14263,312.2960000000003
14264,346.38299999999987
14265,341.2009999999998
14266,345.74600000000004
14267,355.00500000000005
14268,311.8220000000001
14269,303.6640000000001
14270,335.393
14271,305.37700000000007
14272,310.81800000000004
14273,316.4679999999997
14274,317.68400000000025
14275,329.861
14276,320.01300000000015
14277,319.61300000000017
14278,323.6100000000002
14279,320.53599999999983
14280,315.30999999999995
14281,307.8399999999999
14282,337.42999999999995
14283,310.7969999999999
14284,310.4349999999997
14285,317.2389999999999
14286,338.79799999999994
14287,309.199
14288,336.74800000000005
14289,319.0870000000001
14290,338.904
14291,314.72399999999993
14292,303.5190000000001
14293,321.94100000000003
14294,326.37400000000014
14295,323.32599999999996
14296,320.91500000000013
14297,301.52599999999995
14298,330.07799999999986
14299,322.41899999999987
14300,301.19699999999995
14301,303.66699999999986
14302,310.03899999999993
14303,325.15500000000026
14304,327.01000000000005
